incident_id,person_id,person_name,role_in_incident,arrested,chargesheeted,arrest_date
INC000989,P000131,Imran Siddiqui,ACCUSED,1,0,2026-04-15
INC000989,P001275,Hanuman Jhala,COMPLAINANT,0,0,
INC000989,P001280,Rubina Zaidi,WITNESS,0,0,
INC000990,P000689,Jagdish Verma,ACCUSED,1,1,2024-10-11
INC000990,P000668,Sarat Rout,ACCUSED,1,0,2025-01-13
INC000990,P000703,Mahesh Saini,ACCUSED,1,1,2025-01-23
INC000990,P000696,Jagabandhu Sahoo,ACCUSED,1,0,2024-11-07
INC000990,P001431,Chandra Shekar Reddy,COMPLAINANT,0,0,
INC000990,P001387,Arun Yadav,VICTIM,0,0,
INC000990,P001343,Jagabandhu Sahoo,WITNESS,0,0,
INC000991,P000527,Harbhajan Sarao,ACCUSED,0,0,
INC000991,P000541,Javed Alam,ABSCONDING_ACCUSED,0,0,
INC000991,P001300,Rajitha Goud,COMPLAINANT,0,0,
INC000991,P001381,Ilango Pillai,VICTIM,0,0,
INC000991,P001407,Bikash Majumdar,WITNESS,0,0,
INC000992,P000840,Sukhwinder Kang,ABSCONDING_ACCUSED,1,0,2025-12-14
INC000992,P001414,Sujoy Bose,COMPLAINANT,0,0,
INC000992,P001045,Vidyawati Rathore,VICTIM,0,0,
INC000992,P001021,Priyanka Gaikwad,WITNESS,0,0,
INC000993,P000941,Bhagaban Mallick,SUSPECT,1,1,2024-10-04
INC000993,P000954,Rekha Sengar,SUSPECT,1,1,2024-11-07
INC000993,P000979,Zubair Khan,ACCUSED,0,0,
INC000993,P001326,Nirmala Rajput,COMPLAINANT,0,0,
INC000993,P001048,Prabhakar Mudiraj,VICTIM,0,0,
INC000994,P000993,Gurpreet Dhillon,ACCUSED,0,0,
INC000994,P000995,Dinesh Yadav,ACCUSED,1,1,2023-12-08
INC000994,P000887,Anoop Kartha,ACCUSED,1,1,2023-10-22
INC000994,P000943,Ashfaq Farooqui,ACCUSED,1,1,2023-09-07
INC000994,P000935,Bhanwar Charan,SUSPECT,1,1,2023-08-25
INC000994,P001357,Devi Lal Ranawat,COMPLAINANT,0,0,
INC000994,P001418,Dinesh Srivastava,VICTIM,0,0,
INC000995,P000463,Ashim Pal,ABSCONDING_ACCUSED,0,0,
INC000995,P000457,Naseer Malik,ABSCONDING_ACCUSED,0,0,
INC000995,P000470,Girdhari Shukla,ACCUSED,0,0,
INC000995,P000466,Har Prasad Pandey,ACCUSED,0,0,
INC000995,P001441,Javed Shaikh,COMPLAINANT,0,0,
INC000995,P001459,Sujatha Yadav,VICTIM,0,0,
INC000995,P001238,Nazia Malik,WITNESS,0,0,
INC000996,P000134,Tanveer Sheikh,SUSPECT,1,0,2020-02-25
INC000996,P000131,Imran Siddiqui,ACCUSED,0,0,
INC000996,P001470,Nadeem Shaikh,COMPLAINANT,0,0,
INC000997,P000403,Saravanan Mudaliar,SUSPECT,1,1,2026-05-01
INC000997,P001298,Harpreet Toor,COMPLAINANT,0,0,
INC000997,P001022,Kuldeep Kashyap,VICTIM,0,0,
INC000997,P001041,Hansa Parmar,WITNESS,0,0,
INC000998,P000745,Paresh Rabari,ACCUSED,1,1,2026-06-13
INC000998,P000754,Dharmesh Makwana,SUSPECT,0,0,
INC000998,P000737,Sachin Patil,ACCUSED,0,0,
INC000998,P000722,Ashwin Shah,ABSCONDING_ACCUSED,1,1,2026-07-18
INC000998,P000721,Munna Kushwaha,ACCUSED,1,1,2026-05-01
INC000998,P001022,Kuldeep Kashyap,COMPLAINANT,0,0,
INC000998,P001464,Sathish Sharma,VICTIM,0,0,
INC000999,P000910,Ranjan Sardar,ACCUSED,0,0,
INC000999,P000946,Rajni Awasthi,ACCUSED,1,1,2024-07-30
INC000999,P000919,Sreenivasan Achari,ACCUSED,0,0,
INC000999,P000975,Rajwinder Sidhu,ABSCONDING_ACCUSED,1,0,2024-10-03
INC000999,P001237,Devendra Sengar,COMPLAINANT,0,0,
INC000999,P001011,Pushpalatha Bellad,VICTIM,0,0,
INC000999,P001173,Sarla Vyas,WITNESS,0,0,
INC001000,P000097,Manpreet Sekhon,ACCUSED,0,0,
INC001000,P000093,Wasim Baig,SUSPECT,1,0,2024-06-24
INC001000,P000103,Hanuman Beniwal,ACCUSED,1,1,2024-05-28
INC001000,P001160,Pramod Awasthi,COMPLAINANT,0,0,
INC001000,P001344,Baljit Sidhu,VICTIM,0,0,
INC001000,P001264,Karni Rathore,WITNESS,0,0,
INC001001,P000905,Amarjit Kang,ACCUSED,1,1,2025-01-20
INC001001,P001184,Mallesh Mudiraj,COMPLAINANT,0,0,
INC001001,P001461,Chandra Shekar Choudary,VICTIM,0,0,
INC001001,P001019,Rubina Pathan,WITNESS,0,0,
INC001002,P000909,Balwinder Sidhu,ABSCONDING_ACCUSED,1,0,2026-10-24
INC001002,P001442,Bhavna Barot,COMPLAINANT,0,0,
INC001002,P001415,Poongodi Muthusamy,VICTIM,0,0,
INC001003,P000013,Mushtaq Baig,ACCUSED,1,1,2026-05-28
INC001003,P000055,Ibrahim Mirza,SUSPECT,1,1,2026-01-29
INC001003,P000071,Chirag Desai,ABSCONDING_ACCUSED,0,0,
INC001003,P000030,Rahul Jadhav,ACCUSED,1,0,2026-05-25
INC001003,P001366,Sasmita Barik,COMPLAINANT,0,0,
INC001003,P001162,Anitha Achari,VICTIM,0,0,
INC001004,P000503,Kavita Nishad,SUSPECT,1,1,2026-07-26
INC001004,P001193,Palash Das,COMPLAINANT,0,0,
INC001004,P001402,Falguni Bhatt,VICTIM,0,0,
INC001005,P000953,Bibhuti Behera,SUSPECT,1,1,2026-07-02
INC001005,P000962,Divyesh Bhatt,SUSPECT,0,0,
INC001005,P000956,Bhaskar Kadam,SUSPECT,1,1,2026-10-27
INC001005,P000951,Nathu Ranawat,ACCUSED,1,1,2026-10-28
INC001005,P000884,Wasim Mansuri,SUSPECT,1,0,2026-08-23
INC001005,P001500,Salim Qureshi,COMPLAINANT,0,0,
INC001005,P001239,Yogendra Bhadauria,VICTIM,0,0,
INC001005,P001448,Reshma Chaudhary,WITNESS,0,0,
INC001006,P000757,Ashfaq Rahman,SUSPECT,1,1,2020-01-08
INC001006,P000724,Pandurang Naik,SUSPECT,0,0,
INC001006,P001152,Joseph Menezes,COMPLAINANT,0,0,
INC001006,P001133,Madan Charan,VICTIM,0,0,
INC001007,P000764,Om Prakash Maurya,SUSPECT,1,1,2025-03-09
INC001007,P000794,Wasim Hussain,ACCUSED,1,0,2025-04-26
INC001007,P000773,Shakuntala Nishad,SUSPECT,1,1,2025-07-31
INC001007,P000766,Balbir Shukla,ABSCONDING_ACCUSED,0,0,
INC001007,P000796,Abdul Malik,ABSCONDING_ACCUSED,1,0,2025-05-07
INC001007,P001295,Gautam Barman,COMPLAINANT,0,0,
INC001007,P001351,Nilesh Trivedi,VICTIM,0,0,
INC001007,P001283,Swapnil Naik,WITNESS,0,0,
INC001008,P000972,Prakash Rai,ACCUSED,1,0,2024-07-23
INC001008,P001032,Sanjay Tiwari,COMPLAINANT,0,0,
INC001008,P001365,Sujatha Setty,VICTIM,0,0,
INC001009,P000057,Sagar Bhoir,ACCUSED,0,0,
INC001009,P000041,Pandurang Bhoir,ACCUSED,0,0,
INC001009,P000070,Ashwin Trivedi,ACCUSED,0,0,
INC001009,P000038,Tushar Zala,ACCUSED,1,1,2024-09-03
INC001009,P001494,Poonam Sengar,COMPLAINANT,0,0,
INC001009,P001009,Balbir Prajapati,VICTIM,0,0,
INC001009,P001127,Vaishali Trivedi,WITNESS,0,0,
INC001010,P000109,Firoz Chaudhary,SUSPECT,1,1,2022-09-24
INC001010,P000095,Satnam Bains,ACCUSED,1,1,2022-11-11
INC001010,P001232,Sunil Verma,COMPLAINANT,0,0,
INC001010,P001460,Nilesh Jadhav,VICTIM,0,0,
INC001010,P001003,Rachna Baghel,WITNESS,0,0,
INC001011,P000563,Malkiat Bains,ABSCONDING_ACCUSED,1,1,2026-06-11
INC001011,P000536,Javed Shaikh,ABSCONDING_ACCUSED,0,0,
INC001011,P000553,Vijay Rajput,ABSCONDING_ACCUSED,1,1,2026-07-14
INC001011,P001076,Bikash Naskar,COMPLAINANT,0,0,
INC001011,P001058,Ravichandran Pillai,VICTIM,0,0,
INC001012,P000685,Balbir Mishra,ACCUSED,0,0,
INC001012,P000674,Basanta Pradhan,ACCUSED,1,1,2022-11-21
INC001012,P000697,Kartik Dutta,SUSPECT,0,0,
INC001012,P000682,Rupa Das,ACCUSED,0,0,
INC001012,P001025,Ramulu Reddy,COMPLAINANT,0,0,
INC001012,P001481,Vaishnavi Gaikwad,VICTIM,0,0,
INC001013,P000783,Firoz Siddiqui,SUSPECT,1,1,2025-11-14
INC001013,P000780,Pradeep Prajapati,ACCUSED,1,0,2026-02-24
INC001013,P001361,Suman Bhati,COMPLAINANT,0,0,
INC001013,P001384,Palash Bose,VICTIM,0,0,
INC001013,P001177,Thangaraj Mudaliar,WITNESS,0,0,
INC001014,P000115,Nirmal Singh,ACCUSED,1,1,2024-05-25
INC001014,P001343,Jagabandhu Sahoo,COMPLAINANT,0,0,
INC001014,P001172,Swapan Das,VICTIM,0,0,
INC001015,P000722,Ashwin Shah,ACCUSED,0,0,
INC001015,P000753,Chandrabhan Shukla,ACCUSED,1,1,2026-07-19
INC001015,P000742,Smita Sawant,ACCUSED,1,1,2026-09-16
INC001015,P000747,Jitendra Bhardwaj,ABSCONDING_ACCUSED,1,1,2026-08-18
INC001015,P001426,Falguni Patel,COMPLAINANT,0,0,
INC001015,P001078,Pramila Munda,VICTIM,0,0,
INC001016,P000848,Nagaraju Gupta,ACCUSED,1,0,2025-05-13
INC001016,P000869,Selvam Subramanian,SUSPECT,0,0,
INC001016,P001154,Nagaraju Bandari,COMPLAINANT,0,0,
INC001016,P001461,Chandra Shekar Choudary,VICTIM,0,0,
INC001017,P000523,Triloki Shukla,ACCUSED,1,1,2025-09-13
INC001017,P001263,Priyanka Chavan,COMPLAINANT,0,0,
INC001017,P001408,Udaiveer Dixit,VICTIM,0,0,
INC001018,P000709,Akshaya Sahoo,ACCUSED,1,1,2025-09-10
INC001018,P000668,Sarat Rout,ACCUSED,1,1,2025-09-08
INC001018,P001093,Farida Siddiqui,COMPLAINANT,0,0,
INC001018,P001281,Vidyawati Tiwari,VICTIM,0,0,
INC001018,P001008,Yasmin Alam,WITNESS,0,0,
INC001019,P000057,Sagar Bhoir,ABSCONDING_ACCUSED,1,0,2026-07-27
INC001019,P000024,Bharat Gohil,ACCUSED,0,0,
INC001019,P000003,Dattatray Waghmare,ACCUSED,1,0,2026-05-27
INC001019,P001482,Sujoy Sardar,COMPLAINANT,0,0,
INC001019,P001282,Nazia Khan,VICTIM,0,0,
INC001019,P001178,Javed Malik,WITNESS,0,0,
INC001020,P000221,Triloki Solanki,ACCUSED,1,1,2024-02-15
INC001020,P000263,Palash Sen,ACCUSED,1,1,2024-01-05
INC001020,P001012,Harjinder Gill,COMPLAINANT,0,0,
INC001020,P001479,Jaswant Sandhu,VICTIM,0,0,
INC001020,P001187,Bhagaban Pradhan,WITNESS,0,0,
INC001021,P000693,Arun Chauhan,ABSCONDING_ACCUSED,1,1,2025-01-09
INC001021,P000673,Vijay Dubey,SUSPECT,1,1,2025-05-23
INC001021,P000678,Bibhuti Munda,ACCUSED,1,1,2025-01-07
INC001021,P000702,Basanta Jena,ACCUSED,1,0,2025-03-21
INC001021,P001387,Arun Yadav,COMPLAINANT,0,0,
INC001021,P001293,Shanti Gupta,VICTIM,0,0,
INC001021,P001153,Kanta Gurjar,WITNESS,0,0,
INC001022,P000464,Vinod Rajput,ACCUSED,1,1,2023-02-18
INC001022,P001146,Vidyawati Kushwaha,COMPLAINANT,0,0,
INC001022,P001125,Remya Thomas,VICTIM,0,0,
INC001022,P001015,Nasreen Baig,WITNESS,0,0,
INC001023,P000548,Anil Prajapati,ABSCONDING_ACCUSED,1,1,2019-08-19
INC001023,P000530,Ranjit Bajwa,ACCUSED,1,0,2019-09-22
INC001023,P001398,Sajid Chaudhary,COMPLAINANT,0,0,
INC001023,P001239,Yogendra Bhadauria,VICTIM,0,0,
INC001024,P000527,Harbhajan Sarao,ACCUSED,1,1,2025-09-28
INC001024,P000551,Abdul Idrisi,ABSCONDING_ACCUSED,1,0,2025-05-30
INC001024,P000537,Harbhajan Bhullar,ACCUSED,0,0,
INC001024,P000566,Ajay Dubey,ACCUSED,1,0,2025-07-13
INC001024,P001474,Joseph Almeida,COMPLAINANT,0,0,
INC001024,P001262,Rajesh Thakur,VICTIM,0,0,
INC001024,P001341,Tapasi Chakraborty,WITNESS,0,0,
INC001025,P000435,Naseer Zaidi,ACCUSED,1,1,2024-02-07
INC001025,P000460,Anil Pandey,SUSPECT,0,0,
INC001025,P000418,Gopal Naskar,SUSPECT,1,1,2024-01-23
INC001025,P001267,Reshma Zaidi,COMPLAINANT,0,0,
INC001025,P001418,Dinesh Srivastava,VICTIM,0,0,
INC001026,P000151,Baljinder Mann,ACCUSED,0,0,
INC001026,P000139,Chhagan Saini,SUSPECT,1,1,2021-12-09
INC001026,P001318,Paresh Solanki,COMPLAINANT,0,0,
INC001026,P001165,Harbhajan Bains,VICTIM,0,0,
INC001026,P001278,Imran Hussain,WITNESS,0,0,
INC001027,P000174,Ranveer Gurjar,SUSPECT,1,1,2026-11-06
INC001027,P000162,Amarjit Dhillon,ACCUSED,0,0,
INC001027,P001072,Manjit Sekhon,COMPLAINANT,0,0,
INC001027,P001137,Poongodi Annadurai,VICTIM,0,0,
INC001027,P001440,Elango Annadurai,WITNESS,0,0,
INC001028,P000849,Bikram Sangma,ABSCONDING_ACCUSED,0,0,
INC001028,P001390,Naresh Srivastava,COMPLAINANT,0,0,
INC001028,P001420,Rupa Halder,VICTIM,0,0,
INC001029,P000522,Wasim Malik,ACCUSED,1,0,2026-01-07
INC001029,P000560,Devendra Bhardwaj,ACCUSED,1,0,2025-11-16
INC001029,P000536,Javed Shaikh,ACCUSED,1,1,2025-12-27
INC001029,P001334,Ramesh Tomar,COMPLAINANT,0,0,
INC001029,P001359,Sarita Gupta,VICTIM,0,0,
INC001030,P000710,Sujoy Bhattacharya,ACCUSED,1,1,2024-10-31
INC001030,P000673,Vijay Dubey,SUSPECT,1,1,2024-10-12
INC001030,P000681,Ashim Biswas,ABSCONDING_ACCUSED,1,1,2024-11-02
INC001030,P000701,Pradip Naskar,ACCUSED,1,1,2024-12-28
INC001030,P000672,Sasmita Mallick,ACCUSED,0,0,
INC001030,P000711,Vijay Singh,ACCUSED,0,0,
INC001030,P000697,Kartik Dutta,ACCUSED,0,0,
INC001030,P001060,Arivazhagan Mudaliar,COMPLAINANT,0,0,
INC001030,P001268,Deepa Warrier,VICTIM,0,0,
INC001031,P000373,Saravanan Mudaliar,ACCUSED,1,1,2025-12-24
INC001031,P000364,Jitendra Prajapati,ABSCONDING_ACCUSED,0,0,
INC001031,P000360,Jagdish Singh,ACCUSED,0,0,
INC001031,P001234,Kuldeep Awasthi,COMPLAINANT,0,0,
INC001031,P001467,Rubina Chaudhary,VICTIM,0,0,
INC001032,P000855,Alemba Momin,ACCUSED,1,1,2023-12-22
INC001032,P001071,Surinder Bajwa,COMPLAINANT,0,0,
INC001032,P001448,Reshma Chaudhary,VICTIM,0,0,
INC001033,P000358,Prakash Rai,SUSPECT,1,1,2026-07-26
INC001033,P001298,Harpreet Toor,COMPLAINANT,0,0,
INC001033,P001139,Nagaraju Sharma,VICTIM,0,0,
INC001034,P000789,Wasim Qureshi,ACCUSED,1,1,2026-08-27
INC001034,P000792,Nazia Khan,SUSPECT,1,1,2026-09-21
INC001034,P000771,Chandrabhan Bhardwaj,ABSCONDING_ACCUSED,1,1,2026-07-08
INC001034,P000784,Ashfaq Sheikh,ACCUSED,0,0,
INC001034,P000767,Balbir Dixit,ACCUSED,0,0,
INC001034,P001037,Sindhu Namboothiri,COMPLAINANT,0,0,
INC001034,P001452,Preeti Tomar,VICTIM,0,0,
INC001034,P001094,Shabana Ahmed,WITNESS,0,0,
INC001035,P000877,Palanisamy Annadurai,SUSPECT,0,0,
INC001035,P000867,Lekhraj Bhardwaj,ACCUSED,0,0,
INC001035,P001102,Kuldeep Nagar,COMPLAINANT,0,0,
INC001035,P001031,Mallesh Kumar,VICTIM,0,0,
INC001035,P001164,Sasmita Rout,WITNESS,0,0,
INC001036,P000692,Bimal Halder,ACCUSED,1,1,2025-04-20
INC001036,P001084,Davinder Kang,COMPLAINANT,0,0,
INC001036,P001176,Amutha Pandian,VICTIM,0,0,
INC001036,P001251,Reshma Farooqui,WITNESS,0,0,
INC001037,P000799,Shakeel Pathan,ABSCONDING_ACCUSED,1,1,2025-09-01
INC001037,P000764,Om Prakash Maurya,ACCUSED,1,1,2025-04-17
INC001037,P000796,Abdul Malik,ACCUSED,1,1,2025-04-25
INC001037,P000788,Rafiq Malik,ACCUSED,1,0,2025-04-23
INC001037,P001437,Prabhakar Naidu,COMPLAINANT,0,0,
INC001037,P001417,Bhagaban Mohanty,VICTIM,0,0,
INC001038,P000925,Sachin Naik,ACCUSED,1,0,2022-01-04
INC001038,P000912,Ajay Jaiswal,ACCUSED,0,0,
INC001038,P000922,Jignesh Parmar,ACCUSED,0,0,
INC001038,P000985,Arindam Chakraborty,ABSCONDING_ACCUSED,0,0,
INC001038,P001148,Kishan Jhala,COMPLAINANT,0,0,
INC001038,P001293,Shanti Gupta,VICTIM,0,0,
INC001039,P000593,Ashim Pal,ABSCONDING_ACCUSED,1,1,2022-12-06
INC001039,P000610,Nirmal Bose,ACCUSED,0,0,
INC001039,P001254,Lekhraj Kashyap,COMPLAINANT,0,0,
INC001039,P001326,Nirmala Rajput,VICTIM,0,0,
INC001040,P000114,Gayatri Jat,ACCUSED,1,1,2025-06-11
INC001040,P000111,Nirmal Bains,ACCUSED,0,0,
INC001040,P000134,Tanveer Sheikh,ACCUSED,1,1,2025-02-28
INC001040,P001138,Rajwinder Mann,COMPLAINANT,0,0,
INC001040,P001377,Rekha Prajapati,VICTIM,0,0,
INC001040,P001070,Nazia Ansari,WITNESS,0,0,
INC001041,P000933,Sajid Zaidi,ACCUSED,0,0,
INC001041,P001342,Prakash Patil,COMPLAINANT,0,0,
INC001041,P001301,Pandurang Kadam,VICTIM,0,0,
INC001041,P001219,Arun Rajput,WITNESS,0,0,
INC001042,P000849,Bikram Sangma,ABSCONDING_ACCUSED,1,0,2025-07-23
INC001042,P000868,Satish Maurya,SUSPECT,0,0,
INC001042,P000860,Chandra Shekar Choudary,ACCUSED,0,0,
INC001042,P000857,Narsimha Vemula,ACCUSED,0,0,
INC001042,P001443,Srinivas Varma,COMPLAINANT,0,0,
INC001042,P001150,Venkatesh Sharma,VICTIM,0,0,
INC001042,P001450,Chitra Chettiar,WITNESS,0,0,
INC001043,P000803,Malkiat Virk,ACCUSED,1,1,2026-05-10
INC001043,P000838,Chandrabhan Bhadauria,ABSCONDING_ACCUSED,1,0,2026-03-21
INC001043,P000820,Kulwant Toor,ACCUSED,1,0,2026-06-29
INC001043,P001132,Pushpa Saini,COMPLAINANT,0,0,
INC001043,P001097,Nasreen Shaikh,VICTIM,0,0,
INC001044,P000151,Baljinder Mann,ACCUSED,1,0,2026-07-31
INC001044,P000164,Gurmeet Aulakh,ABSCONDING_ACCUSED,1,0,2026-09-27
INC001044,P000106,Amarjit Sidhu,SUSPECT,0,0,
INC001044,P001478,Satish Mishra,COMPLAINANT,0,0,
INC001044,P001002,Suman Sisodia,VICTIM,0,0,
INC001044,P001407,Bikash Majumdar,WITNESS,0,0,
INC001045,P000781,Prakash Maurya,ACCUSED,0,0,
INC001045,P000791,Sarfaraz Saifi,SUSPECT,1,0,2022-10-02
INC001045,P000775,Shakeel Idrisi,ACCUSED,0,0,
INC001045,P000785,Girdhari Saini,SUSPECT,0,0,
INC001045,P001140,Ramkali Gupta,COMPLAINANT,0,0,
INC001045,P001044,Faizan Ansari,VICTIM,0,0,
INC001046,P000726,Rahul Rane,SUSPECT,1,1,2025-09-01
INC001046,P000720,Manisha Patil,ACCUSED,0,0,
INC001046,P001373,Alpesh Barot,COMPLAINANT,0,0,
INC001047,P000922,Jignesh Parmar,ACCUSED,0,0,
INC001047,P000997,Pradip Majumdar,ACCUSED,0,0,
INC001047,P001157,Praveen Joseph,COMPLAINANT,0,0,
INC001047,P001377,Rekha Prajapati,VICTIM,0,0,
INC001048,P000008,Tanveer Idrisi,ACCUSED,0,0,
INC001048,P001131,Harjinder Bajwa,COMPLAINANT,0,0,
INC001048,P001242,Bhaskar Shinde,VICTIM,0,0,
INC001049,P000353,Ratheesh Menon,SUSPECT,1,1,2023-12-03
INC001049,P000308,Netrapal Singh,ABSCONDING_ACCUSED,0,0,
INC001049,P000347,Satish Kushwaha,ACCUSED,1,1,2023-12-25
INC001049,P000329,Rambabu Yadav,ABSCONDING_ACCUSED,0,0,
INC001049,P000354,Shailendra Baghel,SUSPECT,0,0,
INC001049,P000341,Vipin Panicker,ACCUSED,1,0,2023-10-04
INC001049,P000306,Nadeem Idrisi,SUSPECT,1,1,2023-11-20
INC001049,P001473,Shabana Qureshi,COMPLAINANT,0,0,
INC001049,P001137,Poongodi Annadurai,VICTIM,0,0,
INC001049,P001399,Rachhpal Mann,WITNESS,0,0,
INC001050,P000994,Jasbir Virk,ABSCONDING_ACCUSED,1,1,2022-01-02
INC001050,P000968,Ganesh Pawar,ACCUSED,1,1,2022-03-10
INC001050,P001076,Bikash Naskar,COMPLAINANT,0,0,
INC001050,P001037,Sindhu Namboothiri,VICTIM,0,0,
INC001050,P001038,Charanjit Kang,WITNESS,0,0,
INC001051,P000700,Mahesh Yadav,ACCUSED,0,0,
INC001051,P001012,Harjinder Gill,COMPLAINANT,0,0,
INC001051,P001125,Remya Thomas,VICTIM,0,0,
INC001051,P001452,Preeti Tomar,WITNESS,0,0,
INC001052,P000798,Firoz Mansuri,ACCUSED,0,0,
INC001052,P000765,Salim Shaikh,ACCUSED,0,0,
INC001052,P000792,Nazia Khan,SUSPECT,1,1,2025-11-15
INC001052,P001061,Manisha More,COMPLAINANT,0,0,
INC001052,P001403,Ratheesh Varghese,VICTIM,0,0,
INC001053,P000732,Bhaskar Shinde,ACCUSED,1,1,2021-12-11
INC001053,P000726,Rahul Rane,SUSPECT,0,0,
INC001053,P000748,Divyesh Desai,SUSPECT,1,1,2022-01-04
INC001053,P000757,Ashfaq Rahman,ABSCONDING_ACCUSED,1,1,2021-07-17
INC001053,P001307,Biju Nair,COMPLAINANT,0,0,
INC001053,P001469,Sandeep Mishra,VICTIM,0,0,
INC001054,P000484,Tanveer Shaikh,ACCUSED,1,1,2021-07-25
INC001054,P001417,Bhagaban Mohanty,COMPLAINANT,0,0,
INC001054,P001274,Yusuf Saifi,VICTIM,0,0,
INC001055,P000104,Devi Lal Vyas,ACCUSED,1,1,2024-12-17
INC001055,P000140,Bhanwari Jat,ACCUSED,0,0,
INC001055,P001387,Arun Yadav,COMPLAINANT,0,0,
INC001055,P001480,Ibrahim Ahmed,WITNESS,0,0,
INC001056,P000590,Shailendra Kashyap,ACCUSED,1,0,2022-10-19
INC001056,P000581,Shahnawaz Ansari,ACCUSED,0,0,
INC001056,P000584,Pradip Sen,ABSCONDING_ACCUSED,1,1,2022-08-13
INC001056,P000603,Firoz Rahman,ACCUSED,0,0,
INC001056,P000589,Ramesh Awasthi,ACCUSED,1,1,2022-12-24
INC001056,P001450,Chitra Chettiar,COMPLAINANT,0,0,
INC001056,P001323,Rohini Kamble,VICTIM,0,0,
INC001057,P000497,Prakash Thakur,ACCUSED,1,0,2023-11-28
INC001057,P000492,Sunil Nagar,SUSPECT,1,0,2023-10-01
INC001057,P000500,Wasim Rahman,ACCUSED,0,0,
INC001057,P000473,Arun Kashyap,ACCUSED,1,1,2023-10-18
INC001057,P000479,Balbir Baghel,SUSPECT,0,0,
INC001057,P001216,Gautam Gayen,COMPLAINANT,0,0,
INC001057,P001490,Renuka Kulkarni,VICTIM,0,0,
INC001057,P001417,Bhagaban Mohanty,WITNESS,0,0,
INC001058,P000980,Manikandan Subramanian,ACCUSED,0,0,
INC001058,P000955,Balaraju Nallamothu,ACCUSED,1,0,2025-05-18
INC001058,P001221,Rodney Almeida,COMPLAINANT,0,0,
INC001058,P001372,Dhanapal Chettiar,VICTIM,0,0,
INC001059,P000017,Swapnil Tandel,ABSCONDING_ACCUSED,1,1,2025-07-31
INC001059,P000059,Bharat Bhatt,ACCUSED,1,0,2025-08-07
INC001059,P000061,Amol Tandel,SUSPECT,0,0,
INC001059,P001337,Snehal Shinde,COMPLAINANT,0,0,
INC001059,P001002,Suman Sisodia,VICTIM,0,0,
INC001059,P001419,Malathi Nadar,WITNESS,0,0,
INC001060,P000169,Rukhsana Ahmed,ACCUSED,1,1,2022-01-30
INC001060,P000130,Sohan Kumawat,ACCUSED,1,1,2022-02-01
INC001060,P001174,Shahnawaz Khan,COMPLAINANT,0,0,
INC001060,P001144,Rekha Nagar,VICTIM,0,0,
INC001060,P001328,Sanoop Joseph,WITNESS,0,0,
INC001061,P000681,Ashim Biswas,ACCUSED,0,0,
INC001061,P000700,Mahesh Yadav,ACCUSED,0,0,
INC001061,P000696,Jagabandhu Sahoo,ACCUSED,1,1,2026-05-13
INC001061,P001413,Nilesh Deshmukh,COMPLAINANT,0,0,
INC001061,P001126,Baljinder Brar,VICTIM,0,0,
INC001062,P000503,Kavita Nishad,ACCUSED,1,1,2025-03-06
INC001062,P000499,Chandrabhan Pandey,SUSPECT,0,0,
INC001062,P000510,Nazia Saifi,ACCUSED,0,0,
INC001062,P000472,Manoj Kashyap,ACCUSED,0,0,
INC001062,P001359,Sarita Gupta,COMPLAINANT,0,0,
INC001062,P001368,Kuni Mohanty,VICTIM,0,0,
INC001063,P000360,Jagdish Singh,ABSCONDING_ACCUSED,1,1,2023-11-07
INC001063,P000410,Arun Maurya,SUSPECT,1,1,2023-08-09
INC001063,P001142,Suresh Bhardwaj,COMPLAINANT,0,0,
INC001064,P000379,Saravanan Naicker,ABSCONDING_ACCUSED,0,0,
INC001064,P000407,Ajay Prajapati,ACCUSED,0,0,
INC001064,P000410,Arun Maurya,ACCUSED,1,1,2024-01-05
INC001064,P000398,Girish Hiremath,ACCUSED,1,1,2023-12-26
INC001064,P001421,Sukumar Pal,COMPLAINANT,0,0,
INC001064,P001271,Jayan Namboothiri,VICTIM,0,0,
INC001064,P001083,Kavita Baghel,WITNESS,0,0,
INC001065,P000925,Sachin Naik,SUSPECT,0,0,
INC001065,P000904,Bhagaban Patra,ACCUSED,1,1,2025-11-09
INC001065,P000897,Pramod Baghel,ACCUSED,0,0,
INC001065,P000972,Prakash Rai,ACCUSED,1,0,2025-11-04
INC001065,P000889,Shubhangi Naik,ACCUSED,1,1,2026-01-11
INC001065,P001496,Poonam Pandey,COMPLAINANT,0,0,
INC001065,P001497,Deepak Singh,VICTIM,0,0,
INC001066,P000679,Bandana Sardar,ABSCONDING_ACCUSED,1,1,2024-03-21
INC001066,P000696,Jagabandhu Sahoo,ACCUSED,1,1,2024-08-19
INC001066,P000674,Basanta Pradhan,ACCUSED,0,0,
INC001066,P000684,Sunil Verma,ACCUSED,1,1,2024-08-03
INC001066,P000678,Bibhuti Munda,ACCUSED,1,1,2024-05-22
INC001066,P001403,Ratheesh Varghese,COMPLAINANT,0,0,
INC001066,P001286,Poonam Kushwaha,VICTIM,0,0,
INC001066,P001495,Satish Verma,WITNESS,0,0,
INC001067,P000439,Gopal Biswas,SUSPECT,1,1,2023-07-16
INC001067,P000442,Swapan Gayen,ACCUSED,0,0,
INC001067,P001393,Swaroopa Vemula,COMPLAINANT,0,0,
INC001067,P001220,Nagaratna Kamath,VICTIM,0,0,
INC001068,P000726,Rahul Rane,ABSCONDING_ACCUSED,1,1,2026-08-03
